semantic_sim,normalized_y,is_max,text_length,has_currency,label
0.0,0.43744354110207767,0.0,0,0.0,0
0.0,0.4473803071364047,0.0,15,0.0,0
0.0,0.4473803071364047,0.0,17,0.0,0
0.0,0.5182926829268293,0.0,0,0.0,1
0.0,0.5327461607949413,0.0,4,0.0,0
0.0,0.5462962962962963,0.0,8,0.0,0
0.5470472574234009,0.5578139114724481,0.0,5,0.0,1
0.46121490001678467,0.5724932249322493,0.0,4,0.0,1
0.0,0.5853658536585366,0.0,6,0.0,0
0.0,0.6124661246612466,0.0,23,0.0,0
0.331438273191452,0.6933152664859982,0.0,2,0.0,0
0.0,0.6928635953026197,0.0,0,0.0,0
0.0,0.6937669376693767,0.0,0,0.0,0
0.4445786476135254,0.7341915085817525,0.0,10,0.0,0
0.0,0.24114730878186968,1.0,12,0.0,0
0.0,0.3459631728045326,0.0,20,0.0,0
0.0,0.3459631728045326,0.0,14,0.0,0
0.0,0.3459631728045326,0.0,6,0.0,0
0.0,0.46671388101983,0.0,0,0.0,0
0.0,0.46919263456090654,0.0,1,0.0,1
0.0,0.46990084985835695,0.0,0,0.0,1
0.0,0.5028328611898017,0.0,9,0.0,1
0.358367383480072,0.5389518413597734,0.0,17,0.0,0
0.0,0.5686968838526912,0.0,17,0.0,1
0.2848585844039917,0.6012747875354107,0.0,16,0.0,1
0.4502101540565491,0.6292492917847026,0.0,8,0.0,0
0.0,0.6572237960339944,0.0,11,0.0,0
0.404455304145813,0.6901558073654391,0.0,15,0.0,0
0.4837096035480499,0.6901558073654391,0.0,14,0.0,0
0.29877328872680664,0.759915014164306,0.0,6,0.0,0
0.0,0.7606232294617564,0.0,0,0.0,0
0.0,0.7609773371104815,0.0,0,0.0,0
0.0,0.07014388489208633,0.0,19,0.0,0
0.0,0.07014388489208633,0.0,21,0.0,0
0.0,0.0960431654676259,0.0,18,0.0,0
0.32185378670692444,0.2989208633093525,1.0,5,0.0,0
0.027495655417442325,0.32446043165467625,0.0,24,0.0,0
0.0,0.32446043165467625,0.0,20,0.0,0
0.26590269804000854,0.32446043165467625,0.0,21,0.0,0
0.3261567950248718,0.32446043165467625,0.0,17,0.0,0
0.27165651321411133,0.5,0.0,7,0.0,0
0.0,0.5016187050359712,0.0,0,0.0,1
0.0,0.5053956834532374,0.0,0,0.0,0
0.0,0.512410071942446,0.0,2,0.0,1
0.5849093794822693,0.5514388489208633,0.0,11,0.0,0
0.37204521894454956,0.5776978417266188,0.0,9,0.0,0
0.27062398195266724,0.6438848920863309,0.0,2,0.0,1
0.27062398195266724,0.6719424460431654,0.0,2,0.0,0
0.27062398195266724,0.7230215827338129,0.0,2,0.0,1
0.27062398195266724,0.75,0.0,2,0.0,0
0.4309605360031128,0.7579136690647482,0.0,16,0.0,0
0.27062398195266724,0.7753597122302158,0.0,2,0.0,1
0.0,0.8026978417266187,0.0,2,0.0,0
0.0,0.8539568345323741,0.0,2,0.0,1
0.0,0.8820143884892087,0.0,2,0.0,0
0.27141469717025757,0.9411870503597123,0.0,36,0.0,0
0.2654261589050293,0.9411870503597123,0.0,17,0.0,0
0.0,0.9411870503597123,0.0,17,0.0,0
0.25330302119255066,0.9411870503597123,0.0,17,0.0,0
0.0,0.13074853228962818,0.0,8,0.0,0
0.0,0.16817514677103718,0.0,15,0.0,0
0.0,0.16817514677103718,0.0,15,0.0,0
0.0,0.16817514677103718,0.0,12,0.0,0
0.0,0.18835616438356165,0.0,5,0.0,0
0.0,0.26467710371819964,0.0,0,0.0,0
0.331438273191452,0.2703033268101761,0.0,2,0.0,0
0.0,0.26956947162426614,0.0,0,0.0,0
0.0,0.2690802348336595,0.0,0,0.0,0
0.0,0.30724070450097846,0.0,0,0.0,0
0.0,0.3067514677103718,0.0,0,0.0,0
0.0,0.3030821917808219,0.0,3,0.0,0
0.0,0.3458904109589041,0.0,0,0.0,0
0.0,0.3458904109589041,0.0,0,0.0,0
0.0,0.3439334637964775,0.0,0,0.0,0
0.331438273191452,0.34515655577299414,0.0,2,0.0,0
0.0,0.3833170254403131,0.0,0,0.0,0
0.0,0.38454011741682975,0.0,0,0.0,0
0.0,0.38454011741682975,0.0,0,0.0,0
0.0,0.3833170254403131,0.0,0,0.0,0
0.0,0.4197651663405088,0.0,1,0.0,0
0.0,0.42049902152641877,0.0,0,0.0,0
0.0,0.42221135029354206,0.0,0,0.0,0
0.0,0.42221135029354206,0.0,0,0.0,0
0.0,0.42221135029354206,0.0,0,0.0,0
0.0,0.4586594911937378,0.0,0,0.0,0
0.0,0.4598825831702544,0.0,0,0.0,0
0.0,0.4608610567514677,0.0,0,0.0,0
0.0,0.461839530332681,0.0,0,0.0,0
0.0,0.49853228962818,0.0,0,0.0,0
0.0,0.49951076320939336,0.0,0,0.0,0
0.0,0.5009784735812133,0.0,0,0.0,0
0.0,0.5322896281800391,0.0,0,0.0,0
0.0,0.5349804305283757,0.0,0,0.0,0
0.0,0.5364481409001957,0.0,0,0.0,0
0.0,0.5386497064579256,0.0,0,0.0,0
0.0,0.541095890410959,0.0,0,0.0,0
0.0,0.5702054794520548,1.0,18,0.0,0
0.0,0.574853228962818,0.0,0,0.0,0
0.0,0.5765655577299413,0.0,0,0.0,0
0.0,0.5792563600782779,0.0,0,0.0,0
0.0,0.5885518590998043,0.0,9,0.0,0
0.4601881206035614,0.6083659491193738,0.0,10,0.0,0
0.0,0.6161937377690803,0.0,0,0.0,0
0.29230791330337524,0.6394324853228963,0.0,25,0.0,0
0.2657107412815094,0.6630381604696673,0.0,10,0.0,0
0.35328811407089233,0.6859099804305284,0.0,11,0.0,0
